frame,time_sec,ball_x,ball_y,ball_visible,ball_court_x_m,ball_court_y_m,ball_speed_mps,ball_direction_change_deg,ball_jump_flag,player_near_x,player_near_y,player_far_x,player_far_y,player_near_track_id,player_far_track_id,player_near_source,player_far_source
8141,387.666950,-1,-1,0,-1,-1,-1,-1,0,409.93,410.38,539.73,369.52,1189,1263,detect,detect
8142,387.714569,-1,-1,0,-1,-1,-1,-1,0,405.37,408.85,538.87,369.77,1189,1263,detect,detect
8143,387.762189,-1,-1,0,-1,-1,-1,-1,0,400.08,405.47,538.77,370.05,1189,1263,detect,detect
8144,387.809808,-1,-1,0,-1,-1,-1,-1,0,394.18,403.95,539.07,370.24,1189,1263,detect,detect
8145,387.857427,-1,-1,0,-1,-1,-1,-1,0,384.03,402.68,539.74,371.01,1189,1263,detect,detect
8146,387.905046,-1,-1,0,-1,-1,-1,-1,0,378.6,402.68,540.4,371.38,1189,1263,detect,detect
8147,387.952665,-1,-1,0,-1,-1,-1,-1,0,373.73,402.18,541.17,371.29,1189,1263,detect,detect
8148,388.000284,-1,-1,0,-1,-1,-1,-1,0,368.58,401.61,542.77,371.22,1189,1263,detect,detect
8149,388.047903,410.0,389.0,1,2.1617,7.1917,0.7982,5.8655,0,364.59,400.78,542.96,371.06,1189,1263,detect,detect
8150,388.095522,410.0,387.0,1,2.1555,7.0561,2.8501,173.9896,0,361.3,400.76,542.17,371.33,1189,1263,detect,detect
8151,388.143141,410.0,387.0,1,2.1555,7.0561,0.0,92.641,0,358.1,400.69,541.87,371.53,1189,1263,detect,detect
8152,388.190760,410.0,387.0,1,2.1555,7.0561,0.0,0.0,0,353.78,400.08,541.4,371.63,1189,1263,detect,detect
8153,388.238379,410.0,387.0,1,2.1555,7.0561,0.0,0.0,0,348.56,400.11,540.88,371.68,1189,1263,detect,detect
8154,388.285998,-1,-1,0,-1,-1,-1,-1,0,342.45,400.05,540.5,372.59,1189,1263,detect,detect
8155,388.333618,-1,-1,0,-1,-1,-1,-1,0,357.3,397.17,542.92,368.28,1189,1263,flow,flow
8156,388.381237,-1,-1,0,-1,-1,-1,-1,0,411.35,450.33,495.64,367.15,1293,1294,detect,detect
8157,388.428856,-1,-1,0,-1,-1,-1,-1,0,411.4,450.28,495.35,367.32,1293,1294,detect,detect
8158,388.476475,-1,-1,0,-1,-1,-1,-1,0,410.99,450.45,495.29,367.34,1293,1294,detect,detect
8159,388.524094,-1,-1,0,-1,-1,-1,-1,0,410.81,450.55,495.55,367.43,1293,1294,detect,detect
8160,388.571713,-1,-1,0,-1,-1,-1,-1,0,410.48,450.76,496.62,367.26,1293,1294,detect,detect
8161,388.619332,-1,-1,0,-1,-1,-1,-1,0,409.7,451.67,496.0,367.52,1293,1294,detect,detect
8162,388.666951,-1,-1,0,-1,-1,-1,-1,0,409.23,451.64,496.24,367.46,1293,1294,detect,detect
8163,388.714570,504.0,281.0,1,3.338,-5.5526,26.5944,84.6423,0,410.05,451.64,496.29,367.62,1293,1294,detect,detect
8164,388.762189,502.0,277.0,1,3.3108,-6.4047,17.9026,7.1852,0,412.36,451.95,496.55,367.81,1293,1294,detect,detect
8165,388.809808,500.0,275.0,1,3.277,-6.8493,9.3652,2.5161,0,414.16,452.25,498.33,368.03,1293,1294,detect,detect
8166,388.857427,498.0,273.0,1,3.2422,-7.3072,9.6425,0.0,0,416.82,446.77,499.98,368.11,1293,1294,detect,detect
8167,388.905047,496.0,273.0,1,3.2025,-7.3072,0.8349,85.6563,0,418.39,443.14,501.02,368.22,1293,1294,detect,detect
8168,388.952666,495.0,275.0,1,3.1791,-6.8493,9.6274,87.0733,0,421.29,441.27,501.19,368.86,1293,1294,detect,detect
8169,389.000285,493.0,277.0,1,3.137,-6.4047,9.3799,2.4741,0,426.49,440.37,500.48,369.29,1293,1294,detect,detect
8170,389.047904,491.0,283.0,1,3.0919,-5.1442,26.4873,3.35,0,430.04,439.52,499.3,369.41,1293,1294,detect,detect
8171,389.095523,487.0,294.0,1,3.0124,-3.0849,43.2759,0.1593,0,434.29,439.35,496.88,369.48,1293,1294,detect,detect
8172,389.143142,485.0,302.0,1,2.9762,-1.7607,27.8189,0.643,0,436.41,439.2,496.08,367.59,1293,1294,detect,detect
8173,389.190761,483.0,300.0,1,2.9435,-2.0795,6.7299,172.5771,0,438.33,438.35,494.46,364.86,1293,1294,detect,detect
8174,389.238380,481.0,292.0,1,2.9088,-3.4375,28.5263,4.3916,0,439.18,437.9,491.99,364.7,1293,1294,detect,detect
8175,389.285999,481.0,283.0,1,2.9068,-5.1442,35.8405,1.3977,0,439.27,438.0,489.47,364.97,1293,1294,detect,detect
8176,389.333618,480.0,275.0,1,2.8852,-6.8493,35.8115,0.6581,0,439.81,435.85,485.53,364.06,1293,1294,detect,detect
8177,389.381237,480.0,275.0,1,2.8852,-6.8493,0.0,90.7245,0,440.64,433.51,484.43,363.36,1293,1294,detect,detect
8178,389.428856,481.0,275.0,1,2.9048,-6.8493,0.4114,0.0,0,438.33,434.11,484.33,362.82,1293,1294,detect,detect
8179,389.476476,481.0,277.0,1,2.9053,-6.4047,9.3383,89.9336,0,435.77,434.8,483.77,363.26,1293,1294,detect,detect
8180,389.524095,483.0,279.0,1,2.9439,-5.9726,9.1097,5.0343,0,439.01,435.23,480.68,362.09,1293,1294,detect,detect
8181,389.571714,483.0,283.0,1,2.9438,-5.1442,17.3967,5.1068,0,443.15,437.86,478.76,360.79,1293,1294,detect,detect
8182,389.619333,481.0,290.0,1,2.9083,-3.7993,28.2523,1.5041,0,447.83,441.38,478.63,357.54,1293,1294,detect,flow
8183,389.666952,483.0,294.0,1,2.9436,-3.0849,15.0195,4.3341,0,449.44,443.04,477.79,358.14,1293,1294,detect,flow
8184,389.714571,483.0,300.0,1,2.9435,-2.0795,21.1137,2.8301,0,450.51,443.32,477.34,358.06,1293,1294,detect,flow
8185,389.762190,-1,-1,0,-1,-1,-1,-1,0,453.06,443.5,477.12,357.9,1293,1294,detect,flow
8186,389.809809,-1,-1,0,-1,-1,-1,-1,0,455.92,443.38,478.47,357.61,1293,1294,detect,flow
8187,389.857428,-1,-1,0,-1,-1,-1,-1,0,461.22,443.13,-1,-1,1293,-1,detect,missing
8188,389.905047,-1,-1,0,-1,-1,-1,-1,0,465.38,442.85,478.77,357.48,1293,1294,detect,flow
8189,389.952666,-1,-1,0,-1,-1,-1,-1,0,468.44,442.3,479.78,358.37,1293,1294,detect,flow
8190,390.000285,500.0,304.0,1,3.2183,-1.4496,2.4054,23.5744,0,471.02,443.27,480.85,360.74,1293,1294,detect,flow
8191,390.047904,508.0,281.0,1,3.413,-5.5526,86.2596,153.7141,0,472.99,445.43,481.74,364.59,1293,1294,detect,flow
8192,390.095524,526.0,238.0,1,4.0989,-18.2813,267.6898,0.3666,1,477.01,445.94,-1,-1,1293,-1,detect,missing
8193,390.143143,536.0,221.0,1,4.659,-26.9471,182.3628,0.614,1,479.86,445.29,-1,-1,1293,-1,detect,missing
8194,390.190762,543.0,205.0,1,5.349,-39.1147,255.9293,0.4529,1,482.98,446.06,-1,-1,1293,-1,detect,missing
8195,390.238381,551.0,190.0,1,6.4548,-57.3097,382.7999,0.2325,1,486.71,447.33,-1,-1,1293,-1,detect,missing
8196,390.286000,558.0,177.0,1,8.1041,-84.3724,569.3698,0.0097,1,490.57,447.65,475.02,371.3,1293,1294,detect,detect
8197,390.333619,573.0,154.0,1,17.9852,-239.3427,3260.9837,0.1607,1,500.45,449.74,479.22,369.16,1293,1294,detect,detect
8198,390.381238,581.0,145.0,1,40.0953,-573.462,7031.8469,0.1377,1,508.01,451.69,482.22,368.2,1293,1294,detect,detect
8199,390.428857,588.0,137.0,1,-309.3501,4712.2061,111241.256,179.9964,1,518.01,451.88,484.4,364.37,1293,1294,detect,detect
8200,390.476476,594.0,132.0,1,-47.6227,742.1707,83551.6586,179.9894,1,526.17,452.92,486.6,368.59,1293,1294,detect,detect
8201,390.524095,601.0,126.0,1,-23.7171,380.2404,7617.0927,0.0071,1,530.05,461.83,488.99,369.66,1293,1294,detect,detect
8202,390.571714,609.0,122.0,1,-18.3634,290.6644,1884.4517,0.3586,1,540.14,471.75,490.49,370.01,1293,1294,detect,detect
8203,390.619333,624.0,119.0,1,-17.1134,248.3588,888.8044,1.7279,1,554.01,479.9,497.05,370.53,1293,1294,detect,detect
8204,390.666953,631.0,120.0,1,-19.2834,260.8854,266.9768,171.8646,1,568.78,483.37,500.44,370.83,1293,1294,detect,detect
8205,390.714572,639.0,122.0,1,-23.4289,290.6644,631.3881,1.9026,1,584.13,484.85,501.87,369.76,1293,1294,detect,detect
8206,390.762191,645.0,126.0,1,-33.6429,380.2404,1893.2844,1.4201,1,603.32,484.54,501.78,369.61,1293,1294,detect,detect
8207,390.809810,652.0,132.0,1,-74.0025,742.1707,7647.6416,0.1422,1,614.35,484.44,502.31,367.77,1293,1294,detect,detect
8208,390.857429,669.0,147.0,1,57.9073,-442.0713,25022.8685,179.993,1,624.16,475.94,503.34,364.13,1293,1294,detect,detect
8209,390.905048,676.0,160.0,1,26.4183,-167.8118,5797.2845,179.8061,1,634.98,469.66,503.82,362.69,1293,1294,detect,detect
8210,390.952667,682.0,171.0,1,19.1019,-104.0335,1348.1259,0.0055,1,645.89,462.1,503.72,363.77,1293,1294,detect,detect
8211,391.000286,645.0,234.0,1,7.4726,-20.0444,1780.5961,1.339,1,657.97,457.55,504.29,361.81,1293,1294,detect,detect
8212,391.047905,628.0,256.0,1,6.2418,-11.825,174.5324,0.6335,1,671.97,462.79,505.81,360.06,1293,1294,detect,detect
8213,391.095524,613.0,281.0,1,5.3835,-5.5526,132.9483,0.7254,1,695.28,488.33,506.35,359.77,1293,1294,detect,detect
8214,391.143143,609.0,290.0,1,5.1684,-3.7993,37.0955,0.7944,0,708.09,507.42,506.63,359.65,1293,1294,detect,detect
8215,391.190762,605.0,296.0,1,5.0159,-2.7413,22.4468,1.205,0,717.85,518.25,507.42,359.98,1293,1294,detect,detect
8216,391.238382,603.0,304.0,1,4.8836,-1.4496,27.268,2.3544,0,725.82,522.63,508.02,360.08,1293,1294,detect,detect
8217,391.286001,600.0,309.0,1,4.7797,-0.7036,15.8168,2.0791,0,734.55,523.99,509.69,360.1,1293,1294,detect,detect
8218,391.333620,-1,-1,0,-1,-1,-1,-1,0,737.3,524.47,510.91,360.12,1293,1294,detect,detect
8219,391.381239,598.0,326.0,1,4.5849,1.5361,23.6055,2.9565,0,741.23,524.7,521.01,359.51,1293,1294,detect,detect
8220,391.428858,600.0,315.0,1,4.7174,0.136,29.5336,179.5655,0,743.38,518.93,525.67,358.53,1293,1294,detect,detect
8221,391.476477,601.0,300.0,1,4.8984,-2.0795,46.6801,0.7344,0,746.64,514.82,528.34,357.64,1293,1294,detect,detect
8222,391.524096,603.0,290.0,1,5.0624,-3.7993,36.2789,0.7782,0,743.99,503.44,528.38,357.63,1293,1294,detect,flow
8223,391.571715,607.0,279.0,1,5.304,-5.9726,45.9202,0.8937,0,733.2,496.11,525.08,358.55,1293,1294,detect,detect
8224,391.619334,611.0,264.0,1,5.6703,-9.5472,75.4608,0.4909,0,713.13,493.67,524.19,359.16,1293,1294,detect,detect
8225,391.666953,613.0,256.0,1,5.9007,-11.825,48.0775,0.0755,0,704.19,492.84,524.83,359.42,1293,1294,detect,detect
8226,391.714572,615.0,253.0,1,6.0245,-12.7608,19.8232,1.7616,0,698.81,492.23,526.37,359.61,1293,1294,detect,detect
8227,391.762191,616.0,249.0,1,6.1597,-14.0872,27.9978,1.7167,0,696.27,490.97,528.1,359.18,1293,1294,detect,detect
8228,391.809811,618.0,245.0,1,6.3301,-15.5126,30.1472,0.9957,0,695.44,483.34,529.3,358.84,1293,1294,detect,detect
8229,391.857430,622.0,243.0,1,6.4968,-16.266,16.2043,5.661,0,674.31,464.93,530.75,359.68,1293,1294,detect,detect
8230,391.905049,624.0,243.0,1,6.5479,-16.266,1.0732,77.5227,0,671.0,456.54,530.99,360.45,1293,1294,detect,detect
8231,391.952668,626.0,243.0,1,6.599,-16.266,1.0732,0.0,0,668.32,451.83,531.05,360.47,1293,1294,detect,flow
8232,392.000287,628.0,245.0,1,6.5809,-15.5126,15.8261,91.3815,0,664.05,449.53,531.14,360.47,1293,1294,detect,flow
8233,392.047906,630.0,249.0,1,6.4981,-14.0872,29.9845,1.9398,0,660.94,448.91,531.21,360.48,1293,1294,detect,flow
8234,392.095525,631.0,260.0,1,6.1996,-10.6488,72.4772,1.6406,0,656.66,447.64,531.55,360.07,1293,1294,detect,flow
8235,392.143144,633.0,266.0,1,6.0889,-9.0222,34.237,1.0677,0,654.55,446.75,529.17,360.36,1293,1294,detect,detect
8236,392.190763,633.0,275.0,1,5.8822,-6.8493,45.8369,1.5392,0,650.76,445.62,528.2,359.82,1293,1294,detect,detect
8237,392.238382,585.0,273.0,1,4.9716,-7.3072,21.4038,111.2597,0,647.98,443.77,526.97,358.18,1293,1294,detect,detect
8238,392.286001,553.0,273.0,1,4.3355,-7.3072,13.3581,26.693,0,643.22,440.51,524.84,358.4,1293,1294,detect,detect
8239,392.333620,511.0,273.0,1,3.5006,-7.3072,17.5326,0.0,0,636.66,434.14,520.21,359.24,1293,1294,detect,detect
8240,392.381240,496.0,275.0,1,3.1986,-6.8493,11.518,56.5915,0,632.41,429.55,516.68,360.66,1293,1294,detect,detect
8241,392.428859,485.0,277.0,1,2.9826,-6.4047,10.3824,7.4923,0,628.14,427.69,515.64,360.72,1293,1294,detect,detect
8242,392.476478,474.0,279.0,1,2.7726,-5.9726,10.0881,0.0,0,623.34,427.86,515.23,360.99,1293,1294,detect,detect
8243,392.524097,465.0,283.0,1,2.6107,-5.1442,17.726,14.8554,0,612.96,428.64,514.64,361.67,1293,1294,detect,detect
8244,392.571716,459.0,285.0,1,2.5056,-4.7469,8.6303,3.7497,0,603.56,429.46,514.17,362.26,1293,1294,detect,detect
8245,392.619335,446.0,294.0,1,2.307,-3.0849,35.1484,7.997,0,589.62,429.22,511.07,362.83,1293,1294,detect,detect
8246,392.666954,438.0,290.0,1,2.1491,-3.7993,15.3634,160.7211,0,581.28,430.23,502.48,362.94,1293,1294,detect,detect
8247,392.714573,436.0,279.0,1,2.0494,-5.9726,45.6872,9.8369,0,572.69,433.01,500.96,363.37,1293,1294,detect,detect
8248,392.762192,433.0,275.0,1,1.9646,-6.8493,18.4977,2.894,0,562.91,435.42,504.94,365.35,1293,1294,detect,detect
8249,392.809811,429.0,270.0,1,1.8463,-8.02,24.708,0.2464,0,554.18,437.41,504.21,364.16,1293,1294,detect,detect
8250,392.857430,421.0,264.0,1,1.6239,-9.5472,32.4113,2.518,0,545.31,444.97,493.8,364.04,1293,1294,detect,flow
8251,392.905049,418.0,264.0,1,1.56,-9.5472,1.3417,81.7132,0,538.39,447.78,493.66,364.16,1293,1294,detect,flow
8252,392.952669,414.0,264.0,1,1.4748,-9.5472,1.7889,0.0,0,529.66,448.68,493.65,364.15,1293,1294,detect,flow
8253,393.000288,410.0,266.0,1,1.4138,-9.0222,11.0989,83.3755,0,521.28,449.48,488.08,364.04,1293,1294,detect,flow
8254,393.047907,405.0,268.0,1,1.3341,-8.5134,10.8162,2.2815,0,510.65,449.76,481.62,363.85,1293,1294,detect,flow
8255,393.095526,399.0,277.0,1,1.3222,-6.4047,44.2842,8.583,0,493.62,449.1,469.06,363.51,1293,1294,detect,flow
8256,393.143145,395.0,283.0,1,1.3151,-5.1442,26.4707,0.0,0,480.79,449.38,461.02,363.57,1293,1294,detect,flow
8257,393.190764,391.0,290.0,1,1.3193,-3.7993,28.2426,0.5015,0,469.14,451.56,457.68,363.11,1293,1294,detect,flow
8258,393.238383,386.0,273.0,1,1.0159,-7.3072,73.9409,175.2349,0,462.74,454.61,-1,-1,1293,-1,detect,missing
8259,393.286002,384.0,260.0,1,0.7669,-10.6488,70.3686,0.6833,0,458.23,457.32,445.23,367.22,1293,1294,detect,flow
8260,393.333621,382.0,256.0,1,0.6478,-11.825,24.8266,1.5219,0,454.19,457.79,-1,-1,1293,-1,detect,missing
8261,393.381240,380.0,256.0,1,0.6023,-11.825,0.9551,84.2178,0,451.65,457.74,483.39,363.17,1293,1294,detect,detect
8262,393.428859,378.0,256.0,1,0.5569,-11.825,0.9551,0.0,0,449.91,458.21,479.51,371.73,1293,1294,detect,detect
8263,393.476478,378.0,256.0,1,0.5569,-11.825,0.0,180.0,0,448.9,458.32,476.54,376.5,1293,1294,detect,detect
8264,393.524098,376.0,258.0,1,0.5518,-11.2271,12.5562,90.4814,0,447.61,458.57,473.11,373.55,1293,1294,detect,detect
8265,393.571717,376.0,260.0,1,0.591,-10.6488,12.1722,4.3523,0,446.53,458.79,472.47,370.14,1293,1294,detect,flow
8266,393.619336,375.0,268.0,1,0.7148,-8.5134,44.9192,0.5517,0,446.1,459.31,473.2,370.07,1293,1294,detect,flow
8267,393.666955,375.0,272.0,1,0.7812,-7.5412,20.463,0.5878,0,446.32,459.19,473.2,370.15,1293,1294,detect,flow
8268,393.714574,375.0,277.0,1,0.8588,-6.4047,23.9237,0.0,0,446.56,459.1,473.74,370.55,1293,1294,detect,flow
8269,393.762193,375.0,283.0,1,0.9449,-5.1442,26.532,0.0,0,446.46,459.13,474.55,370.58,1293,1294,detect,flow
8270,393.809812,375.0,290.0,1,1.0368,-3.7993,28.3082,0.0,0,446.1,459.1,476.45,370.54,1293,1294,detect,flow
8271,393.857431,375.0,302.0,1,1.176,-1.7607,42.9095,0.0,0,444.68,458.7,477.43,370.27,1293,1294,detect,flow
8272,393.905050,375.0,309.0,1,1.2482,-0.7036,22.2509,0.0,0,443.71,458.38,477.7,370.44,1293,1294,detect,flow
8273,393.952669,373.0,307.0,1,1.1964,-0.9967,6.2504,173.8883,0,444.39,457.72,477.15,370.84,1293,1294,detect,flow
8274,394.000288,367.0,298.0,1,0.9977,-2.4063,29.8936,1.995,0,444.91,456.99,475.38,370.93,1293,1294,detect,flow
8275,394.047907,365.0,289.0,1,0.8464,-3.9838,33.2793,2.546,0,442.86,456.91,-1,-1,1293,-1,detect,missing
8276,394.095527,360.0,275.0,1,0.5346,-6.8493,60.5318,0.7321,0,439.7,459.62,-1,-1,1293,-1,detect,missing
8277,394.143146,356.0,272.0,1,0.4007,-7.5412,14.7995,4.7457,0,438.28,460.98,-1,-1,1293,-1,detect,missing
8278,394.190765,352.0,270.0,1,0.2809,-8.02,10.363,3.0913,0,436.35,461.63,-1,-1,1293,-1,detect,missing
8279,394.238384,348.0,268.0,1,0.1575,-8.5134,10.6817,0.0,0,434.38,460.99,-1,-1,1293,-1,detect,missing
8280,394.286003,346.0,266.0,1,0.0721,-9.0222,10.8352,4.5215,0,429.19,459.87,-1,-1,1293,-1,detect,missing
8281,394.333622,341.0,268.0,1,0.013,-8.5134,10.7577,163.8485,0,417.32,457.45,-1,-1,1293,-1,detect,missing
8282,394.381241,337.0,270.0,1,-0.024,-8.02,10.3913,2.3389,0,403.19,455.17,440.06,365.05,1293,1294,detect,detect
8283,394.428860,333.0,272.0,1,-0.0599,-7.5412,10.0814,0.0,0,395.24,447.48,438.46,365.45,1293,1294,detect,detect
8284,394.476479,330.0,277.0,1,-0.01,-6.4047,23.8911,6.8032,0,387.86,448.77,437.53,367.12,1293,1294,detect,detect
8285,394.524098,328.0,283.0,1,0.075,-5.1442,26.5304,1.3418,0,377.77,450.01,437.67,367.34,1293,1294,detect,detect
8286,394.571717,324.0,290.0,1,0.1363,-3.7993,28.2717,1.2496,0,382.61,450.31,438.28,367.43,1293,1294,detect,detect
8287,394.619336,318.0,306.0,1,0.3074,-1.1459,55.8371,1.0809,0,386.3,450.14,441.25,367.44,1293,1294,detect,detect
8288,394.666955,315.0,317.0,1,0.4241,0.4033,32.6254,0.6208,0,388.21,449.72,443.56,366.73,1293,1294,detect,detect
8289,394.714575,313.0,328.0,1,0.5415,1.7732,28.8735,0.587,0,386.1,449.22,445.66,365.85,1293,1294,detect,detect
8290,394.762194,311.0,340.0,1,0.6574,3.0976,27.918,0.1037,0,384.45,448.21,446.99,365.83,1293,1294,detect,detect
8291,394.809813,311.0,336.0,1,0.6113,2.674,8.9487,178.7894,0,379.84,446.71,448.29,365.8,1293,1294,detect,detect
8292,394.857432,320.0,309.0,1,0.3849,-0.7036,71.0883,2.3776,0,374.91,444.83,449.94,365.12,1293,1294,detect,detect
8293,394.905051,322.0,298.0,1,0.2429,-2.4063,35.8803,0.9354,0,372.39,444.11,450.62,365.54,1293,1294,detect,detect
8294,394.952670,326.0,290.0,1,0.1716,-3.7993,29.2912,1.8401,0,370.32,443.31,451.74,366.11,1293,1294,detect,detect
8295,395.000289,330.0,283.0,1,0.1121,-5.1442,28.2701,0.3934,0,367.84,442.25,450.84,366.03,1293,1294,detect,detect
8296,395.047908,331.0,281.0,1,0.0913,-5.5526,8.5879,0.3753,0,366.35,442.05,450.72,365.78,1293,1294,detect,detect
8297,395.095527,335.0,279.0,1,0.127,-5.9726,8.8518,7.7751,0,372.02,440.64,449.13,366.58,1293,1294,detect,detect
8298,395.143146,337.0,277.0,1,0.1252,-6.4047,9.0737,5.1086,0,377.88,438.77,448.18,366.68,1293,1294,detect,detect
8299,395.190765,337.0,279.0,1,0.1651,-5.9726,9.1122,174.9672,0,384.36,440.72,444.19,367.26,1293,1294,detect,detect
8300,395.238384,339.0,279.0,1,0.2032,-5.9726,0.7994,84.7229,0,388.15,441.76,438.86,366.8,1293,1294,detect,detect
8301,395.286004,341.0,283.0,1,0.3156,-5.1442,17.5563,82.2676,0,389.16,442.07,434.82,366.71,1293,1294,detect,detect
8302,395.333623,345.0,289.0,1,0.491,-3.9838,24.6446,0.8599,0,389.92,442.43,434.81,368.07,1293,1294,detect,detect
8303,395.381242,346.0,294.0,1,0.5866,-3.0849,18.9823,2.5167,0,390.09,442.36,435.89,367.39,1293,1294,detect,detect
8304,395.428861,346.0,300.0,1,0.6738,-2.0795,21.1928,1.1224,0,391.58,442.14,436.99,368.56,1293,1294,detect,detect
8305,395.476480,348.0,306.0,1,0.7866,-1.1459,19.7492,1.9397,0,393.88,441.91,436.9,369.88,1293,1294,detect,detect
8306,395.524099,348.0,300.0,1,0.7069,-2.0795,19.6778,177.9882,0,397.5,441.8,434.38,370.25,1293,1294,detect,flow
8307,395.571718,343.0,294.0,1,0.535,-3.0849,21.42,4.8201,0,401.06,444.01,431.18,370.62,1293,1294,detect,flow
8308,395.619337,341.0,281.0,1,0.279,-5.5526,52.0988,3.7765,0,403.21,448.41,437.23,377.31,1293,1294,detect,flow
8309,395.666956,339.0,277.0,1,0.1638,-6.4047,18.0562,1.7721,0,403.36,450.04,439.68,376.42,1293,1294,detect,flow
8310,395.714575,339.0,273.0,1,0.0816,-7.3072,19.0316,2.4916,0,401.92,450.63,440.21,376.27,1293,1294,detect,flow
8311,395.762194,339.0,270.0,1,0.0167,-8.02,15.0301,0.0,0,400.09,450.34,440.41,376.24,1293,1294,detect,flow
8312,395.809813,337.0,270.0,1,-0.024,-8.02,0.8538,84.7949,0,397.21,450.14,440.49,376.2,1293,1294,detect,flow
8313,395.857433,335.0,270.0,1,-0.0647,-8.02,0.8538,0.0,0,394.97,444.3,441.84,369.83,1293,1294,detect,flow
8314,395.905052,333.0,272.0,1,-0.0599,-7.5412,10.0537,90.5709,0,395.56,437.71,422.24,370.02,1293,1294,detect,detect
8315,395.952671,331.0,275.0,1,-0.0334,-6.8493,14.5404,1.621,0,395.25,432.83,421.87,369.97,1293,1294,detect,detect
8316,396.000290,330.0,281.0,1,0.0725,-5.5526,27.3225,2.4783,0,385.63,432.56,423.9,370.56,1293,1294,detect,detect
8317,396.047909,330.0,287.0,1,0.1879,-4.3602,25.1571,0.8586,0,384.61,432.06,426.29,371.52,1293,1294,detect,detect
8318,396.095528,326.0,300.0,1,0.3424,-2.0795,48.0039,1.6535,0,383.78,432.52,426.97,371.52,1293,1294,detect,detect
8319,396.143147,326.0,309.0,1,0.4791,-0.7036,29.0362,1.7973,0,379.27,431.87,427.38,371.63,1293,1294,detect,detect
8320,396.190766,326.0,317.0,1,0.5891,0.4033,23.36,0.0,0,376.76,430.68,427.45,371.95,1293,1294,detect,detect
8321,396.238385,324.0,328.0,1,0.6969,1.7732,28.857,1.1724,0,376.61,428.83,427.73,372.06,1293,1294,detect,detect
8322,396.286004,322.0,338.0,1,0.7822,2.8879,23.4765,0.1247,0,375.49,427.09,429.37,372.17,1293,1294,detect,detect
8323,396.333623,373.0,253.0,1,0.3781,-12.7608,328.7324,177.1036,1,375.99,425.22,432.74,370.73,1293,1294,detect,detect
8324,396.381242,390.0,230.0,1,0.2338,-21.9608,193.2229,0.5809,1,371.52,424.16,435.62,370.38,1293,1294,detect,detect
8325,396.428862,403.0,209.0,1,-0.0747,-35.5594,285.6436,0.4012,1,372.27,424.07,437.58,370.14,1293,1294,detect,detect
8326,396.476481,414.0,192.0,1,-0.4762,-54.3007,393.6579,0.0722,1,371.28,423.8,438.88,370.08,1293,1294,detect,detect
8327,396.524100,425.0,181.0,1,-0.6629,-74.3064,420.1378,0.6927,1,371.62,422.51,440.27,370.26,1293,1294,detect,detect
8328,396.571719,435.0,170.0,1,-1.0612,-108.0251,708.1406,0.1422,1,374.21,420.21,441.58,370.29,1293,1294,detect,detect
8329,396.619338,450.0,154.0,1,-2.5366,-239.3427,2757.8431,0.0331,1,381.58,417.62,443.7,369.2,1293,1294,detect,detect
8330,396.666957,457.0,151.0,1,-2.3559,-299.6881,1267.2588,0.8153,1,389.56,416.71,444.91,367.81,1293,1294,detect,detect
8331,396.714576,465.0,145.0,1,-3.8069,-573.462,5749.3283,0.4752,1,394.66,416.51,447.0,366.32,1293,1294,detect,detect
8332,396.762195,470.0,143.0,1,-3.8203,-807.9932,4925.1501,0.3004,1,397.64,417.28,448.85,365.04,1293,1294,detect,detect
8333,396.809814,476.0,139.0,1,-13.7972,-3845.8328,63794.9284,0.1849,1,400.06,418.62,451.11,363.07,1293,1294,detect,detect
8334,396.857433,485.0,139.0,1,8.2628,-3845.8328,463.2598,90.1882,1,408.37,418.59,455.65,363.58,1293,1294,detect,detect
8335,396.905052,491.0,139.0,1,22.9695,-3845.8328,308.8399,0.0,1,414.48,419.11,459.07,362.81,1293,1294,detect,detect
8336,396.952671,495.0,139.0,1,32.7739,-3845.8328,205.8932,0.0,1,419.34,419.29,461.54,355.52,1293,1294,detect,detect
8337,397.000291,500.0,141.0,1,17.8369,-1345.5745,52506.3241,90.3423,1,424.13,419.5,464.45,352.43,1293,1294,detect,detect
8338,397.047910,504.0,145.0,1,10.9533,-573.462,16214.9938,0.1685,1,427.3,418.65,468.45,348.96,1293,1294,detect,detect
8339,397.095529,511.0,151.0,1,8.7176,-299.6881,5749.4392,0.0429,1,435.33,426.92,475.43,348.57,1293,1294,detect,detect
8340,397.143148,515.0,154.0,1,8.3082,-239.3427,1267.2822,0.0792,1,443.15,431.43,481.02,348.05,1293,1294,detect,detect
8341,397.190767,519.0,160.0,1,7.3368,-167.8118,1502.2877,0.3894,1,450.55,434.17,482.54,349.3,1293,1294,detect,flow
8342,397.238386,523.0,166.0,1,6.7803,-126.8326,860.641,0.0,1,459.72,435.8,491.62,349.72,1293,1294,detect,flow
8343,397.286005,526.0,171.0,1,6.4437,-104.0335,478.8325,0.068,1,469.41,436.59,496.62,349.42,1293,1294,detect,flow
8344,397.333624,532.0,185.0,1,5.7445,-65.9503,799.8813,0.2058,1,485.52,444.44,512.8,349.36,1293,1294,detect,flow
8345,397.381243,536.0,190.0,1,5.6815,-57.3097,181.4575,0.6347,1,494.0,450.22,520.73,349.36,1293,1294,detect,flow
8346,397.428862,-1,-1,0,-1,-1,-1,-1,0,499.39,453.42,527.86,349.41,1293,1294,detect,flow
