Frame,Visibility,X,Y
6772,0,0,0
6773,0,0,0
6774,0,0,0
6775,0,0,0
6776,0,0,0
6777,0,0,0
6778,1,511,338
6779,1,513,336
6780,0,0,0
6781,0,0,0
6782,0,0,0
6783,0,0,0
6784,1,521,298
6785,1,525,283
6786,1,525,283
6787,1,525,283
6788,1,525,283
6789,1,525,283
6790,1,525,285
6791,1,525,289
6792,1,525,292
6793,1,526,298
6794,1,526,304
6795,1,530,309
6796,1,540,279
6797,1,545,258
6798,1,555,243
6799,1,562,230
6800,1,570,215
6801,1,583,192
6802,1,592,183
6803,1,598,175
6804,1,605,170
6805,1,613,164
6806,1,626,158
6807,1,633,156
6808,1,641,156
6809,1,646,158
6810,1,654,162
6811,1,667,173
6812,1,675,181
6813,1,678,190
6814,1,641,249
6815,1,630,268
6816,1,620,281
6817,1,611,298
6818,1,609,306
6819,1,607,313
6820,1,605,319
6821,1,603,324
6822,1,601,336
6823,1,622,328
6824,1,633,323
6825,1,643,317
6826,1,654,315
6827,1,676,313
6828,1,688,315
6829,1,697,313
6830,1,708,317
6831,1,718,317
6832,1,736,324
6833,1,746,330
6834,1,753,336
6835,0,0,0
6836,0,0,0
6837,0,0,0
6838,0,0,0
6839,0,0,0
6840,0,0,0
6841,0,0,0
6842,0,0,0
6843,0,0,0
6844,0,0,0
6845,0,0,0
6846,0,0,0
6847,0,0,0
6848,0,0,0
6849,0,0,0
6850,0,0,0
6851,0,0,0
6852,0,0,0
6853,0,0,0
6854,0,0,0
6855,0,0,0
6856,0,0,0
6857,0,0,0
6858,0,0,0
6859,0,0,0
6860,0,0,0
6861,0,0,0
6862,0,0,0
6863,0,0,0
6864,0,0,0
6865,0,0,0
6866,0,0,0
6867,0,0,0
6868,0,0,0
6869,0,0,0
6870,0,0,0
6871,0,0,0
6872,0,0,0
6873,0,0,0
6874,0,0,0
6875,0,0,0
6876,0,0,0
6877,0,0,0
6878,1,489,290
6879,1,483,281
6880,1,472,277
6881,1,465,275
6882,1,461,275
6883,1,455,275
6884,1,451,275
6885,1,446,281
6886,1,442,285
6887,1,440,290
6888,1,436,294
6889,0,0,0
6890,1,427,258
6891,1,421,224
6892,1,416,194
6893,1,412,166
6894,1,408,143
6895,1,399,98
6896,1,395,77
6897,1,391,60
6898,1,388,43
6899,1,384,26
6900,1,382,15
6901,0,0,0
6902,0,0,0
6903,0,0,0
6904,0,0,0
6905,0,0,0
6906,0,0,0
6907,0,0,0
6908,0,0,0
6909,0,0,0
6910,0,0,0
6911,0,0,0
6912,0,0,0
6913,0,0,0
6914,1,307,1
6915,1,305,13
6916,1,294,45
6917,1,288,66
6918,1,285,86
6919,1,281,109
6920,1,275,134
6921,1,273,158
6922,0,0,0
6923,1,316,153
6924,1,333,134
6925,1,345,122
6926,1,352,115
6927,1,365,109
6928,1,369,107
6929,1,373,107
6930,1,376,109
6931,1,380,109
6932,1,386,115
6933,1,388,117
6934,1,390,120
6935,1,393,124
6936,1,395,130
6937,1,399,139
6938,1,401,147
6939,1,403,153
6940,1,405,158
6941,1,406,166
6942,1,408,173
6943,1,412,187
6944,1,414,196
6945,1,416,204
6946,1,418,211
6947,1,420,221
6948,1,421,238
6949,1,421,232
6950,1,414,192
6951,1,408,164
6952,1,406,145
6953,1,397,102
6954,1,395,85
6955,1,393,69
6956,1,390,56
6957,1,388,43
6958,1,382,22
6959,1,380,13
6960,1,376,5
6961,1,375,3
6962,0,0,0
6963,0,0,0
6964,0,0,0
6965,0,0,0
6966,0,0,0
6967,0,0,0
6968,1,352,1
6969,1,345,13
6970,1,343,18
6971,1,337,34
6972,1,335,47
6973,1,331,62
6974,1,326,96
6975,1,322,115
6976,1,318,136
6977,1,421,221
6978,1,470,256
6979,1,511,290
6980,1,525,300
6981,1,532,309
6982,1,540,315
6983,1,547,324
6984,1,551,328
6985,1,560,341
6986,1,564,332
6987,1,564,319
6988,1,560,307
6989,1,562,302
6990,1,564,289
6991,1,566,283
6992,1,566,277
6993,1,566,275
6994,1,566,273
6995,1,566,273
6996,1,568,273
6997,1,568,275
6998,1,568,279
6999,1,568,283
7000,1,568,294
7001,1,570,304
7002,1,568,311
7003,1,568,323
7004,1,568,334
7005,1,568,341
7006,0,0,0
7007,1,536,290
7008,1,515,255
7009,1,502,230
7010,1,491,209
7011,1,476,183
7012,1,468,173
7013,1,465,166
7014,1,459,158
7015,1,455,154
7016,1,450,149
7017,1,446,147
7018,1,444,147
7019,1,440,147
7020,1,438,149
7021,1,436,151
7022,1,435,154
7023,1,433,158
7024,1,433,162
7025,1,431,166
7026,1,431,171
7027,1,429,183
7028,1,429,188
7029,1,429,196
7030,1,427,204
7031,1,427,211
7032,1,427,226
7033,1,429,238
7034,1,427,239
7035,1,425,236
7036,1,423,236
7037,1,423,236
7038,1,421,238
7039,1,421,239
7040,1,421,243
7041,1,420,247
7042,1,420,258
7043,1,420,264
7044,1,418,273
7045,1,418,281
7046,1,416,290
7047,1,416,302
7048,1,414,328
7049,1,414,340
7050,1,412,355
7051,1,412,370
7052,1,410,387
7053,1,408,302
7054,1,410,273
7055,1,410,253
7056,1,410,238
7057,1,410,226
7058,1,412,209
7059,1,412,204
7060,1,412,200
7061,1,414,196
7062,1,414,194
7063,1,416,192
7064,1,416,192
7065,1,416,194
7066,1,418,196
7067,1,420,198
7068,1,420,202
7069,1,421,209
7070,1,423,215
7071,1,423,219
7072,1,425,226
7073,1,450,234
7074,1,491,243
7075,1,508,249
7076,1,525,255
7077,1,540,262
7078,1,555,270
7079,1,581,283
7080,1,596,296
7081,1,607,306
7082,1,620,317
7083,1,633,332
7084,1,654,358
7085,1,656,355
7086,1,650,328
7087,1,645,307
7088,1,639,292
7089,1,635,281
7090,1,628,272
7091,1,624,266
7092,1,622,262
7093,1,618,260
7094,1,616,260
7095,1,615,260
7096,1,613,262
7097,1,611,266
7098,1,609,270
7099,1,607,275
7100,1,605,285
7101,1,605,290
7102,0,0,0
7103,0,0,0
7104,0,0,0
7105,0,0,0
7106,1,588,298
7107,1,573,273
7108,1,560,253
7109,1,551,232
7110,1,538,215
7111,1,517,185
7112,1,506,171
7113,1,496,162
7114,1,485,151
7115,1,476,143
7116,1,455,130
7117,1,446,126
7118,1,435,124
7119,1,425,122
7120,1,416,124
7121,1,397,128
7122,1,386,134
7123,1,376,141
7124,1,367,151
7125,1,356,160
7126,1,376,211
7127,1,406,243
7128,1,421,258
7129,1,433,270
7130,1,440,279
7131,1,446,285
7132,1,453,298
7133,1,457,304
7134,1,461,309
7135,1,463,317
7136,1,465,321
7137,1,466,302
7138,1,468,298
7139,1,468,294
7140,1,470,290
7141,1,472,289
7142,1,474,289
7143,1,474,289
7144,1,476,290
7145,1,476,292
7146,1,478,296
7147,1,478,298
7148,1,478,300
7149,1,478,302
7150,1,476,304
7151,1,476,307
7152,1,476,313
7153,1,474,326
7154,1,474,334
7155,1,474,341
7156,1,474,351
7157,1,474,362
7158,1,474,381
7159,1,474,377
7160,1,474,375
7161,1,474,374
7162,1,474,374
7163,1,474,375
7164,1,474,377
7165,1,474,381
7166,1,474,381
7167,1,472,381
7168,1,472,385
7169,1,472,385
7170,1,472,385
7171,1,472,385
7172,1,472,385
7173,1,470,385
7174,1,470,385
7175,1,470,385
7176,1,470,385
7177,1,470,385
7178,1,470,385
7179,1,470,385
7180,1,470,385
7181,1,472,385
7182,0,0,0
7183,0,0,0
7184,0,0,0
7185,0,0,0
7186,0,0,0
7187,0,0,0
7188,0,0,0
7189,0,0,0
7190,0,0,0
7191,0,0,0
7192,1,517,298
7193,1,519,290
7194,1,521,279
7195,1,521,272
7196,1,521,270
7197,1,521,268
7198,1,521,268
7199,1,521,270
7200,1,523,273
7201,1,523,277
7202,1,523,281
7203,1,523,287
7204,1,521,289
7205,1,489,277
7206,1,478,272
7207,1,470,270
7208,1,461,270
7209,1,450,270
7210,1,433,270
7211,1,423,272
7212,1,414,273
7213,1,406,277
7214,1,399,281
7215,1,390,289
7216,1,376,304
7217,1,371,311
7218,1,361,323
7219,1,356,334
7220,1,348,343
7221,1,397,262
7222,1,418,234
7223,1,433,213
7224,1,446,196
7225,1,457,181
7226,1,474,162
7227,1,481,154
7228,1,489,149
7229,1,495,145
7230,1,500,143
7231,1,511,139
7232,1,515,139
7233,1,521,139
7234,1,525,139
7235,1,528,143
7236,1,534,145
7237,1,541,151
7238,1,545,154
7239,1,547,160
7240,1,551,164
7241,1,555,170
7242,1,562,183
7243,1,564,188
7244,1,566,196
7245,1,570,204
7246,1,571,213
7247,1,577,228
7248,1,579,238
7249,1,570,204
7250,1,560,173
7251,1,551,147
7252,1,538,105
7253,1,532,88
7254,1,525,71
7255,1,521,58
7256,1,513,45
7257,1,510,34
7258,1,500,15
7259,1,495,7
7260,1,491,3
7261,0,0,0
7262,0,0,0
7263,0,0,0
7264,0,0,0
7265,0,0,0
7266,0,0,0
7267,0,0,0
7268,1,440,11
7269,1,435,20
7270,1,431,30
7271,1,425,41
7272,1,420,56
7273,1,410,92
7274,1,405,109
7275,1,401,130
7276,0,0,0
7277,0,0,0
7278,0,0,0
7279,0,0,0
7280,0,0,0
7281,0,0,0
7282,0,0,0
7283,0,0,0
7284,0,0,0
7285,0,0,0
7286,1,393,307
7287,1,395,298
7288,1,395,289
7289,1,395,273
7290,1,395,268
7291,1,395,262
7292,1,395,258
7293,1,395,255
7294,1,395,253
7295,1,395,253
7296,1,395,253
7297,1,395,255
7298,1,395,258
7299,1,395,262
7300,1,395,275
7301,1,393,281
7302,1,393,290
7303,1,393,300
7304,1,393,309
7305,1,421,262
7306,1,438,238
7307,1,451,217
7308,1,461,202
7309,1,470,190
7310,1,485,173
7311,1,491,168
7312,1,496,164
7313,1,502,160
7314,1,506,158
7315,1,513,158
7316,1,517,158
7317,1,521,160
7318,1,525,162
7319,1,528,164
7320,1,532,168
7321,1,536,175
7322,1,540,181
7323,1,543,185
7324,1,545,190
7325,1,547,198
7326,1,553,211
7327,1,555,219
7328,1,556,226
7329,1,553,194
7330,1,545,156
7331,1,532,98
7332,1,528,71
7333,1,523,51
7334,1,519,30
7335,1,515,13
7336,0,0,0
7337,0,0,0
7338,0,0,0
7339,0,0,0
7340,0,0,0
7341,0,0,0
7342,0,0,0
7343,0,0,0
7344,0,0,0
7345,0,0,0
7346,0,0,0
7347,0,0,0
7348,0,0,0
7349,0,0,0
7350,0,0,0
7351,0,0,0
7352,0,0,0
7353,0,0,0
7354,0,0,0
7355,1,435,1
7356,1,433,17
7357,1,427,56
7358,1,425,79
7359,1,423,103
7360,1,420,128
7361,1,420,147
7362,0,0,0
7363,0,0,0
7364,0,0,0
7365,0,0,0
7366,0,0,0
7367,1,429,307
7368,0,0,0
7369,1,433,324
7370,1,435,319
7371,1,435,309
7372,1,438,300
7373,1,442,289
7374,1,446,283
7375,1,448,279
7376,1,450,275
7377,1,453,275
7378,1,455,275
7379,1,457,277
7380,1,461,279
7381,1,463,283
7382,1,465,289
7383,1,465,294
7384,1,470,309
7385,0,0,0
7386,0,0,0
7387,0,0,0
7388,0,0,0
7389,1,446,290
7390,1,442,281
7391,1,440,275
7392,1,438,270
7393,1,436,266
7394,1,431,264
7395,1,429,266
7396,1,427,268
7397,1,425,270
7398,1,423,273
7399,1,420,281
7400,1,420,287
7401,1,418,294
7402,1,418,300
7403,1,416,307
7404,1,416,307
7405,1,418,290
7406,1,421,287
7407,1,421,283
7408,1,423,283
7409,1,423,281
7410,1,425,279
7411,1,425,281
7412,1,427,281
7413,1,427,285
7414,1,431,290
7415,1,433,298
7416,1,435,306
7417,0,0,0
7418,0,0,0
7419,0,0,0
7420,0,0,0
7421,0,0,0
7422,1,427,253
7423,1,423,205
7424,1,421,170
7425,1,420,141
7426,1,416,98
7427,1,416,81
7428,1,414,68
7429,0,0,0
7430,1,412,45
7431,1,412,32
7432,1,412,26
7433,1,412,22
7434,1,412,18
7435,1,412,17
7436,1,412,15
7437,1,412,15
7438,1,412,15
7439,1,412,17
7440,1,412,18
7441,1,412,24
7442,1,412,28
7443,1,414,32
7444,1,414,37
7445,1,414,43
7446,1,416,49
7447,1,418,64
7448,1,418,69
7449,1,418,79
7450,1,418,86
7451,1,420,96
7452,1,420,113
7453,1,420,122
7454,1,421,132
7455,1,421,143
7456,1,421,153
7457,1,423,173
7458,1,423,183
7459,1,423,194
7460,1,425,204
7461,0,0,0
7462,1,388,272
7463,1,376,290
7464,1,367,309
7465,1,358,328
7466,1,348,347
7467,1,341,366
7468,1,324,408
7469,1,363,375
7470,0,0,0
7471,0,0,0
7472,0,0,0
7473,1,457,285
7474,1,468,279
7475,1,480,273
7476,1,487,270
7477,1,495,268
7478,1,510,268
7479,1,517,268
7480,1,523,272
7481,1,528,273
7482,1,532,277
7483,1,541,285
7484,1,547,290
7485,1,551,296
7486,1,555,302
7487,1,558,309
7488,1,562,315
7489,1,573,315
7490,1,577,294
7491,1,585,283
7492,1,594,268
7493,1,600,256
7494,1,613,238
7495,1,618,230
7496,1,624,224
7497,1,630,219
7498,1,635,215
7499,1,646,213
7500,1,652,213
7501,1,658,215
7502,1,663,217
7503,1,669,222
7504,1,630,173
7505,1,615,158
7506,1,607,149
7507,1,600,143
7508,1,596,137
7509,1,590,136
7510,1,585,134
7511,1,581,134
7512,1,579,136
7513,1,577,137
7514,1,575,139
7515,1,573,147
7516,1,571,151
7517,1,570,154
7518,1,570,160
7519,1,570,166
7520,1,568,177
7521,1,568,185
7522,1,568,192
7523,1,568,198
7524,1,568,207
7525,1,566,222
7526,1,543,230
7527,1,521,236
7528,1,500,241
7529,1,480,247
7530,1,461,253
7531,1,429,268
7532,1,414,275
7533,1,399,285
7534,1,384,294
7535,1,371,306
7536,1,343,330
7537,1,330,345
7538,1,316,360
7539,1,303,375
7540,1,292,392
7541,1,286,358
7542,1,288,332
7543,1,296,311
7544,1,298,294
7545,1,300,281
7546,1,305,264
7547,1,307,256
7548,1,309,251
7549,1,311,249
7550,1,313,247
7551,1,315,245
7552,1,316,245
7553,1,318,249
7554,1,320,251
7555,1,322,253
7556,1,322,258
7557,1,326,268
7558,1,326,275
7559,1,328,281
7560,1,330,290
7561,1,331,298
7562,1,333,311
7563,0,0,0
7564,0,0,0
7565,0,0,0
7566,0,0,0
7567,0,0,0
7568,0,0,0
7569,0,0,0
7570,0,0,0
7571,0,0,0
7572,0,0,0
7573,0,0,0
7574,0,0,0
7575,0,0,0
7576,0,0,0
7577,0,0,0
7578,0,0,0
7579,0,0,0
7580,0,0,0
7581,0,0,0
7582,0,0,0
7583,0,0,0
7584,0,0,0
7585,0,0,0
7586,0,0,0
7587,0,0,0
7588,0,0,0
7589,0,0,0
7590,0,0,0
7591,0,0,0
7592,0,0,0
7593,0,0,0
7594,0,0,0
7595,0,0,0
7596,0,0,0
7597,0,0,0
7598,0,0,0
7599,0,0,0
7600,0,0,0
7601,1,506,307
7602,1,510,302
7603,1,515,294
7604,1,519,283
7605,1,521,281
7606,1,525,279
7607,1,528,279
7608,1,532,277
7609,1,538,279
7610,1,540,283
7611,1,541,289
7612,1,545,294
7613,1,547,300
7614,1,549,307
7615,0,0,0
7616,1,536,302
7617,1,532,292
7618,1,526,287
7619,1,521,281
7620,1,517,277
7621,1,517,275
7622,1,515,275
7623,1,513,277
7624,1,510,281
7625,1,508,290
7626,1,506,294
7627,1,504,300
7628,1,502,306
7629,1,504,306
7630,1,510,304
7631,1,513,296
7632,1,517,290
7633,1,517,285
7634,1,521,283
7635,1,526,279
7636,1,534,277
7637,1,538,277
7638,1,540,279
7639,1,541,281
7640,1,545,285
7641,1,549,294
7642,1,551,302
7643,1,553,309
7644,1,555,317
7645,1,558,326
7646,1,549,309
7647,1,528,266
7648,1,513,238
7649,1,502,213
7650,1,491,194
7651,1,476,166
7652,1,468,154
7653,1,463,147
7654,1,457,139
7655,1,453,134
7656,1,450,130
7657,1,442,124
7658,1,438,122
7659,1,436,122
7660,1,433,122
7661,1,431,124
7662,1,427,126
7663,1,425,130
7664,1,423,134
7665,1,421,137
7666,1,420,143
7667,1,418,153
7668,1,416,160
7669,1,416,166
7670,1,416,173
7671,1,414,181
7672,1,414,196
7673,1,412,205
7674,1,412,217
7675,1,403,234
7676,1,395,247
7677,1,390,260
7678,1,378,285
7679,1,371,300
7680,1,365,313
7681,1,360,330
7682,1,356,343
7683,1,345,381
7684,1,367,358
7685,1,382,332
7686,1,401,307
7687,1,412,296
7688,1,429,279
7689,1,435,273
7690,1,442,270
7691,1,446,268
7692,1,451,268
7693,1,461,268
7694,1,465,270
7695,1,468,272
7696,1,472,275
7697,1,476,279
7698,1,478,285
7699,1,483,294
7700,1,487,302
7701,1,491,309
7702,1,487,304
7703,1,481,292
7704,1,476,277
7705,1,470,272
7706,1,465,268
7707,1,461,262
7708,1,457,260
7709,1,450,260
7710,1,446,262
7711,1,442,264
7712,1,438,266
7713,1,433,270
7714,1,425,283
7715,1,421,290
7716,1,418,298
7717,1,414,307
7718,1,410,317
7719,1,408,328
7720,1,425,300
7721,1,433,290
7722,1,436,287
7723,1,444,283
7724,1,450,279
7725,1,457,275
7726,1,461,273
7727,1,465,273
7728,1,468,273
7729,1,472,277
7730,1,476,285
7731,1,480,290
7732,1,481,296
7733,1,483,302
7734,0,0,0
7735,1,487,290
7736,1,487,281
7737,1,487,275
7738,1,487,270
7739,1,487,266
7740,1,487,264
7741,1,487,260
7742,1,487,260
7743,1,487,262
7744,1,485,264
7745,1,485,268
7746,1,483,279
7747,1,483,285
7748,1,481,294
7749,1,481,302
7750,1,481,311
7751,1,465,256
7752,1,457,238
7753,1,451,224
7754,1,446,215
7755,1,442,205
7756,1,436,192
7757,1,433,188
7758,1,431,185
7759,1,429,183
7760,1,427,181
7761,1,425,181
7762,1,423,183
7763,1,421,185
7764,1,420,188
7765,1,420,190
7766,1,418,194
7767,1,418,204
7768,1,416,209
7769,1,416,215
7770,1,416,221
7771,1,416,228
7772,1,416,241
7773,1,416,249
7774,1,416,258
7775,1,416,266
7776,1,418,273
7777,1,418,292
7778,1,440,283
7779,1,453,273
7780,1,468,268
7781,1,480,264
7782,1,493,260
7783,1,515,256
7784,1,525,255
7785,1,536,256
7786,1,545,256
7787,1,553,260
7788,1,571,268
7789,1,581,272
7790,1,588,279
7791,1,596,283
7792,1,603,294
7793,1,618,313
7794,1,626,326
7795,1,631,338
7796,1,637,345
7797,1,613,326
7798,1,588,294
7799,1,577,283
7800,1,570,277
7801,1,562,273
7802,1,555,272
7803,1,549,270
7804,1,538,268
7805,1,532,270
7806,1,528,272
7807,1,523,273
7808,1,519,277
7809,1,513,283
7810,1,510,290
7811,1,508,298
7812,1,506,304
7813,1,502,311
7814,1,498,307
7815,1,496,298
7816,0,0,0
7817,1,495,279
7818,1,495,272
7819,1,496,264
7820,1,495,260
7821,1,495,256
7822,1,493,255
7823,1,491,255
7824,1,491,255
7825,1,487,260
7826,1,487,264
7827,1,487,268
7828,1,485,275
7829,1,485,283
7830,1,483,298
7831,1,481,307
7832,1,481,317
7833,0,0,0
7834,0,0,0
7835,1,474,285
7836,1,470,281
7837,1,468,275
7838,1,465,272
7839,1,465,268
7840,1,463,268
7841,1,463,268
7842,1,461,268
7843,1,461,272
7844,1,459,275
7845,1,457,279
7846,1,455,289
7847,1,455,294
7848,1,455,302
7849,1,455,311
7850,0,0,0
7851,0,0,0
7852,1,442,273
7853,1,435,238
7854,1,427,207
7855,1,423,179
7856,1,410,128
7857,1,405,105
7858,1,401,86
7859,1,395,68
7860,1,391,52
7861,1,380,22
7862,1,376,11
7863,1,373,3
7864,0,0,0
7865,0,0,0
7866,0,0,0
7867,0,0,0
7868,0,0,0
7869,0,0,0
7870,0,0,0
7871,0,0,0
7872,0,0,0
7873,0,0,0
7874,0,0,0
7875,1,286,3
7876,1,281,15
7877,1,268,47
7878,1,260,66
7879,1,255,86
7880,1,249,109
7881,1,243,132
7882,1,230,187
7883,1,226,213
7884,1,221,241
7885,0,0,0
7886,1,294,103
7887,1,311,73
7888,1,331,39
7889,1,339,30
7890,0,0,0
7891,1,350,18
7892,1,356,15
7893,1,361,13
7894,1,365,13
7895,1,367,15
7896,1,371,17
7897,1,375,18
7898,1,378,26
7899,1,382,28
7900,1,384,34
7901,1,386,37
7902,1,388,45
7903,1,393,56
7904,1,395,64
7905,1,397,71
7906,1,399,79
7907,1,401,85
7908,1,403,94
7909,1,406,111
7910,1,408,120
7911,1,410,130
7912,1,412,139
7913,1,414,149
7914,1,416,170
7915,1,418,179
7916,1,420,188
7917,1,421,200
7918,1,427,213
7919,1,480,238
7920,1,498,249
7921,1,515,260
7922,1,532,272
7923,1,547,283
7924,1,577,307
7925,0,0,0
7926,1,603,336
7927,1,616,353
7928,1,628,368
7929,1,637,383
7930,1,626,315
7931,1,620,294
7932,1,620,285
7933,1,616,273
7934,1,615,268
7935,1,611,256
7936,1,609,253
7937,1,609,251
7938,1,607,251
7939,1,607,253
7940,1,605,255
7941,1,605,258
7942,1,603,262
7943,1,603,266
7944,1,603,272
7945,1,603,283
7946,1,603,290
7947,1,603,298
7948,1,603,306
7949,1,603,315
7950,1,605,323
7951,1,618,287
7952,1,616,272
7953,1,620,262
7954,1,624,253
7955,1,626,243
7956,1,631,230
7957,1,633,226
7958,1,637,222
7959,1,639,219
7960,1,641,219
7961,1,646,221
7962,1,648,224
7963,1,650,228
7964,1,652,234
7965,1,637,251
7966,1,611,262
7967,1,605,268
7968,1,600,272
7969,1,596,275
7970,1,592,279
7971,1,590,285
7972,1,586,294
7973,1,586,298
7974,1,592,287
7975,1,596,275
7976,1,601,270
7977,1,611,262
7978,1,615,258
7979,1,618,258
7980,1,622,258
7981,1,628,258
7982,1,633,262
7983,1,637,266
7984,1,641,272
7985,1,645,277
7986,1,648,283
7987,1,654,302
7988,1,658,311
7989,1,637,270
7990,1,626,247
7991,1,615,232
7992,1,607,222
7993,1,598,207
7994,1,594,204
7995,1,592,200
7996,1,588,198
7997,1,586,200
7998,1,583,200
7999,1,581,200
8000,1,579,202
8001,1,577,204
8002,1,577,207
8003,1,575,215
8004,1,573,222
8005,1,545,224
8006,1,525,230
8007,1,506,236
8008,1,472,249
8009,1,455,256
8010,1,440,266
8011,1,427,275
8012,1,414,285
8013,1,401,294
8014,1,378,319
8015,1,361,336
8016,1,352,345
8017,1,352,319
8018,1,360,300
8019,1,361,277
8020,1,361,268
8021,1,363,262
8022,1,363,258
8023,1,365,255
8024,1,367,255
8025,1,367,255
8026,1,369,256
8027,1,369,258
8028,1,371,262
8029,1,373,270
8030,1,373,275
8031,1,375,279
8032,1,375,287
8033,1,376,294
8034,1,376,300
8035,1,378,315
8036,1,378,324
8037,1,375,304
8038,1,369,283
8039,1,365,268
8040,1,356,239
8041,1,352,230
8042,1,348,219
8043,1,345,211
8044,1,341,204
8045,1,333,194
8046,1,330,190
8047,1,326,188
8048,1,322,188
8049,1,318,190
8050,1,311,198
8051,1,330,162
8052,1,343,141
8053,1,352,128
8054,1,358,119
8055,1,363,113
8056,1,371,109
8057,1,375,107
8058,1,376,107
8059,1,378,109
8060,1,382,111
8061,1,384,115
8062,1,386,119
8063,1,388,122
8064,1,390,128
8065,1,391,132
8066,1,393,143
8067,1,395,151
8068,1,397,156
8069,1,397,162
8070,1,399,170
8071,1,401,185
8072,1,403,192
8073,1,405,202
8074,1,405,209
8075,1,406,219
8076,1,406,226
8077,1,420,243
8078,1,446,239
8079,1,466,238
8080,1,485,238
8081,1,502,239
8082,1,534,241
8083,1,549,245
8084,1,564,249
8085,1,577,253
8086,1,590,258
8087,1,615,272
8088,1,626,279
8089,1,637,289
8090,1,648,300
8091,1,660,311
8092,1,680,338
8093,1,686,347
8094,1,676,324
8095,1,669,307
8096,1,661,294
8097,1,654,285
8098,1,648,275
8099,1,645,272
8100,1,641,270
8101,1,639,268
8102,1,635,268
8103,1,630,270
8104,1,628,273
8105,1,626,277
8106,1,624,283
8107,1,624,289
8108,1,622,296
8109,1,618,306
8110,1,618,313
8111,0,0,0
8112,0,0,0
8113,0,0,0
8114,0,0,0
8115,0,0,0
8116,0,0,0
8117,0,0,0
8118,0,0,0
8119,1,519,304
8120,1,506,300
8121,1,495,298
8122,1,483,296
8123,1,472,296
8124,1,451,298
8125,1,442,300
8126,1,431,304
8127,1,425,306
8128,1,420,307
8129,1,416,311
8130,1,416,315
8131,1,416,319
8132,1,414,326
8133,1,412,332
8134,1,412,347
8135,1,408,357
8136,1,408,366
8137,1,406,375
8138,1,406,383
8139,0,0,0
8140,0,0,0
8141,0,0,0
8142,0,0,0
8143,0,0,0
8144,0,0,0
8145,0,0,0
8146,0,0,0
8147,0,0,0
8148,0,0,0
8149,1,410,389
8150,1,410,387
8151,1,410,387
8152,1,410,387
8153,1,410,387
8154,0,0,0
8155,0,0,0
8156,0,0,0
8157,0,0,0
8158,0,0,0
8159,0,0,0
8160,0,0,0
8161,0,0,0
8162,0,0,0
8163,1,504,281
8164,1,502,277
8165,1,500,275
8166,1,498,273
8167,1,496,273
8168,1,495,275
8169,1,493,277
8170,1,491,283
8171,1,487,294
8172,1,485,302
8173,1,483,300
8174,1,481,292
8175,1,481,283
8176,1,480,275
8177,1,480,275
8178,1,481,275
8179,1,481,277
8180,1,483,279
8181,1,483,283
8182,1,481,290
8183,1,483,294
8184,1,483,300
8185,0,0,0
8186,0,0,0
8187,0,0,0
8188,0,0,0
8189,0,0,0
8190,1,500,304
8191,1,508,281
8192,1,526,238
8193,1,536,221
8194,1,543,205
8195,1,551,190
8196,1,558,177
8197,1,573,154
8198,1,581,145
8199,1,588,137
8200,1,594,132
8201,1,601,126
8202,1,609,122
8203,1,624,119
8204,1,631,120
8205,1,639,122
8206,1,645,126
8207,1,652,132
8208,1,669,147
8209,1,676,160
8210,1,682,171
8211,1,645,234
8212,1,628,256
8213,1,613,281
8214,1,609,290
8215,1,605,296
8216,1,603,304
8217,1,600,309
8218,0,0,0
8219,1,598,326
8220,1,600,315
8221,1,601,300
8222,1,603,290
8223,1,607,279
8224,1,611,264
8225,1,613,256
8226,1,615,253
8227,1,616,249
8228,1,618,245
8229,1,622,243
8230,1,624,243
8231,1,626,243
8232,1,628,245
8233,1,630,249
8234,1,631,260
8235,1,633,266
8236,1,633,275
8237,1,585,273
8238,1,553,273
8239,1,511,273
8240,1,496,275
8241,1,485,277
8242,1,474,279
8243,1,465,283
8244,1,459,285
8245,1,446,294
8246,1,438,290
8247,1,436,279
8248,1,433,275
8249,1,429,270
8250,1,421,264
8251,1,418,264
8252,1,414,264
8253,1,410,266
8254,1,405,268
8255,1,399,277
8256,1,395,283
8257,1,391,290
8258,1,386,273
8259,1,384,260
8260,1,382,256
8261,1,380,256
8262,1,378,256
8263,1,378,256
8264,1,376,258
8265,1,376,260
8266,1,375,268
8267,1,375,272
8268,1,375,277
8269,1,375,283
8270,1,375,290
8271,1,375,302
8272,1,375,309
8273,1,373,307
8274,1,367,298
8275,1,365,289
8276,1,360,275
8277,1,356,272
8278,1,352,270
8279,1,348,268
8280,1,346,266
8281,1,341,268
8282,1,337,270
8283,1,333,272
8284,1,330,277
8285,1,328,283
8286,1,324,290
8287,1,318,306
8288,1,315,317
8289,1,313,328
8290,1,311,340
8291,1,311,336
8292,1,320,309
8293,1,322,298
8294,1,326,290
8295,1,330,283
8296,1,331,281
8297,1,335,279
8298,1,337,277
8299,1,337,279
8300,1,339,279
8301,1,341,283
8302,1,345,289
8303,1,346,294
8304,1,346,300
8305,1,348,306
8306,1,348,300
8307,1,343,294
8308,1,341,281
8309,1,339,277
8310,1,339,273
8311,1,339,270
8312,1,337,270
8313,1,335,270
8314,1,333,272
8315,1,331,275
8316,1,330,281
8317,1,330,287
8318,1,326,300
8319,1,326,309
8320,1,326,317
8321,1,324,328
8322,1,322,338
8323,1,373,253
8324,1,390,230
8325,1,403,209
