frame,time_sec,ball_x,ball_y,ball_visible,ball_court_x_m,ball_court_y_m,ball_speed_mps,ball_direction_change_deg,ball_jump_flag,player_near_x,player_near_y,player_far_x,player_far_y,player_near_track_id,player_far_track_id,player_near_source,player_far_source
3126,148.857252,487.0,215.0,1,3.0687,-31.2912,361.5973,0.7006,1,-1,-1,497.72,362.0,-1,505,missing,detect
3127,148.904871,476.0,222.0,1,2.7033,-26.625,98.2893,0.3499,0,-1,-1,496.39,363.24,-1,505,missing,detect
3128,148.952490,468.0,229.0,1,2.4839,-22.685,82.8675,1.2913,0,-1,-1,495.43,363.34,-1,505,missing,detect
3129,149.000109,463.0,238.0,1,2.3903,-18.4384,89.201,1.9245,0,-1,-1,494.36,362.85,-1,505,missing,detect
3130,149.047728,457.0,245.0,1,2.2753,-15.6342,58.9375,1.0878,0,-1,-1,491.89,362.43,-1,505,missing,detect
3131,149.095347,448.0,260.0,1,2.1588,-10.7182,103.2661,0.993,1,-1,-1,483.04,362.45,-1,505,missing,detect
3132,149.142966,444.0,267.0,1,2.118,-8.8184,39.9034,0.126,0,-1,-1,479.15,362.52,-1,505,missing,detect
3133,149.190585,440.0,277.0,1,2.1001,-6.439,49.9702,0.8002,0,-1,-1,474.69,362.75,-1,505,missing,detect
3134,149.238204,438.0,284.0,1,2.1038,-4.9687,30.8762,0.5752,0,-1,-1,471.14,363.93,-1,505,missing,detect
3135,149.285824,435.0,293.0,1,2.1006,-3.2747,35.5723,0.2518,0,-1,-1,469.17,363.61,-1,505,missing,detect
3136,149.333443,431.0,311.0,1,2.1264,-0.4189,59.9763,0.6241,0,-1,-1,460.52,365.24,-1,505,missing,detect
3137,149.381062,429.0,320.0,1,2.1373,0.796,25.5137,0.0,0,-1,-1,456.19,368.19,-1,505,missing,detect
3138,149.428681,427.0,327.0,1,2.1388,1.6605,18.1541,0.4192,0,-1,-1,454.24,369.79,-1,505,missing,detect
3139,149.476300,425.0,340.0,1,2.1641,3.1062,30.3639,0.9042,0,-1,-1,452.9,370.45,-1,505,missing,detect
3140,149.523919,420.0,348.0,1,2.1298,3.9064,16.8204,3.4529,0,-1,-1,452.87,370.3,-1,505,missing,detect
3141,149.571538,421.0,331.0,1,2.0719,2.1262,37.4048,175.6857,0,-1,-1,452.92,370.42,-1,505,missing,detect
3142,149.619157,408.0,274.0,1,1.4472,-7.1158,194.5243,2.0041,1,-1,-1,453.91,370.69,-1,505,missing,detect
3143,149.666776,405.0,255.0,1,1.1332,-12.2155,107.2974,0.3441,1,-1,-1,454.92,370.67,-1,505,missing,detect
3144,149.714395,401.0,235.0,1,0.6449,-19.7654,158.8793,0.1774,1,-1,-1,455.72,371.06,-1,505,missing,detect
3145,149.762014,399.0,218.0,1,0.0828,-29.1901,198.2691,0.2872,1,-1,-1,455.78,370.91,-1,505,missing,detect
3146,149.809633,395.0,204.0,1,-0.698,-40.6556,241.3323,0.4822,1,-1,-1,455.73,370.85,-1,505,missing,detect
3147,149.857253,390.0,177.0,1,-3.6388,-86.6514,967.8842,0.2372,1,-1,-1,455.89,369.66,-1,505,missing,detect
3148,149.904872,386.0,165.0,1,-7.0927,-137.8071,1076.7152,0.2043,1,-1,-1,455.9,369.1,-1,505,missing,detect
3149,149.952491,384.0,156.0,1,-12.7331,-223.6846,1807.3126,0.1048,1,-1,-1,456.37,368.89,-1,505,missing,detect
3150,150.000110,380.0,146.0,1,-36.7966,-579.6511,7492.3501,0.1095,1,-1,-1,456.64,369.0,-1,505,missing,detect
3151,150.047729,378.0,139.0,1,6765.9966,100812.3906,2134018.2742,179.9711,1,-1,-1,456.66,368.96,-1,505,missing,detect
3152,150.095348,373.0,130.0,1,35.5933,488.5746,2111534.1813,179.9996,1,-1,-1,455.54,368.09,-1,505,missing,detect
3153,150.142967,369.0,128.0,1,30.648,404.4268,1770.1515,0.4746,1,-1,-1,456.44,363.76,-1,505,missing,detect
3154,150.190586,367.0,125.0,1,25.1094,323.1505,1710.7595,0.535,1,-1,-1,457.04,354.04,-1,505,missing,detect
3155,150.238205,363.0,125.0,1,25.8713,323.1505,16.0012,93.8984,0,-1,-1,475.83,469.3,-1,501,missing,detect
3156,150.285824,360.0,128.0,1,32.8282,404.4268,1713.0421,85.1077,1,-1,-1,465.07,473.62,-1,501,missing,detect
3157,150.333443,354.0,136.0,1,116.7114,1404.9764,21085.2394,0.1,1,-1,-1,453.94,480.72,-1,501,missing,detect
3158,150.381062,350.0,143.0,1,-87.1859,-1037.1625,51463.3181,179.9803,1,-1,-1,446.31,484.25,-1,501,missing,detect
3159,150.428682,348.0,151.0,1,-27.3392,-327.2497,14961.0368,179.9539,1,-1,-1,439.01,485.44,-1,501,missing,detect
3160,150.476301,345.0,161.0,1,-13.9148,-167.2839,3371.0875,0.0217,1,-1,-1,466.98,360.51,-1,505,missing,detect
3161,150.523920,341.0,175.0,1,-7.6497,-92.8063,1569.5535,0.0114,1,-1,-1,467.37,361.15,-1,505,missing,detect
3162,150.571539,337.0,188.0,1,-5.056,-61.7883,653.6511,0.0286,1,-1,-1,467.67,360.17,-1,505,missing,detect
3163,150.619158,335.0,232.0,1,-1.3283,-21.1781,856.3976,0.4649,1,-1,-1,471.33,359.81,-1,505,missing,detect
3164,150.666777,352.0,241.0,1,-0.5055,-17.1895,85.5258,6.4117,0,-1,-1,473.11,359.76,-1,505,missing,detect
3165,150.714396,358.0,250.0,1,-0.0813,-13.8478,70.737,4.4218,0,-1,-1,473.7,360.44,-1,505,missing,detect
3166,150.762015,363.0,256.0,1,0.1881,-11.9058,41.1732,0.663,0,-1,-1,473.83,360.67,-1,505,missing,detect
3167,150.809634,367.0,263.0,1,0.4299,-9.8777,42.8915,1.0993,0,-1,-1,474.0,360.81,-1,505,missing,detect
3168,150.857253,371.0,272.0,1,0.6804,-7.584,48.4552,0.5669,0,-1,-1,473.68,360.75,-1,505,missing,detect
3169,150.904872,375.0,278.0,1,0.855,-6.2199,28.8799,1.063,0,-1,-1,472.6,360.53,-1,505,missing,detect
3170,150.952491,376.0,284.0,1,0.9598,-4.9687,26.3668,2.5065,0,-1,-1,469.71,360.59,-1,505,missing,detect
3171,151.000111,378.0,289.0,1,1.0615,-4.0025,20.4017,1.2231,0,-1,-1,464.54,358.18,-1,505,missing,detect
3172,151.047730,380.0,296.0,1,1.1794,-2.7533,26.3502,0.6191,0,-1,-1,461.07,358.25,-1,505,missing,detect
3173,151.095349,382.0,309.0,1,1.3456,-0.7063,43.128,0.7494,0,-1,-1,458.85,359.56,-1,505,missing,detect
3174,151.142968,384.0,314.0,1,1.4218,-0.0,14.9183,1.5128,0,-1,-1,457.47,360.35,-1,505,missing,detect
3175,151.190587,383.0,322.0,1,1.4736,1.0498,22.0723,3.3298,0,-1,-1,426.63,488.26,-1,501,missing,detect
3176,151.238206,387.0,326.0,1,1.5622,1.541,10.4818,7.4019,0,-1,-1,430.83,483.54,-1,501,missing,detect
3177,151.285825,391.0,323.0,1,1.5979,1.1746,7.7307,164.2114,0,-1,-1,432.83,480.41,-1,501,missing,detect
3178,151.333444,401.0,299.0,1,1.5636,-2.2514,71.9486,6.1349,0,-1,-1,438.83,471.91,-1,501,missing,detect
3179,151.381063,408.0,289.0,1,1.5966,-4.0025,36.7803,1.6534,0,-1,-1,444.45,470.61,-1,501,missing,detect
3180,151.428682,412.0,284.0,1,1.624,-4.9687,20.2977,0.5468,0,-1,-1,446.89,473.22,-1,501,missing,detect
3181,151.476301,416.0,280.0,1,1.6626,-5.791,17.2869,1.0562,0,-1,-1,447.63,474.54,-1,501,missing,detect
3182,151.523920,421.0,277.0,1,1.7317,-6.439,13.6854,3.4075,0,-1,-1,447.57,474.74,-1,501,missing,detect
3183,151.571539,425.0,272.0,1,1.7667,-7.584,24.0561,4.3398,0,-1,-1,447.78,473.86,-1,501,missing,detect
3184,151.619159,435.0,272.0,1,1.9679,-7.584,4.2247,88.2495,0,-1,-1,444.55,467.97,-1,501,missing,detect
3185,151.666778,438.0,272.0,1,2.0282,-7.584,1.2674,0.0,0,-1,-1,444.58,462.69,-1,501,missing,detect
3186,151.714397,442.0,272.0,1,2.1087,-7.584,1.6899,0.0,0,-1,-1,446.52,456.92,-1,501,missing,detect
3187,151.762016,446.0,272.0,1,2.1892,-7.584,1.6899,0.0,0,-1,-1,449.65,452.18,-1,501,missing,detect
3188,151.809635,450.0,277.0,1,2.294,-6.439,24.1454,84.7701,0,-1,-1,453.36,449.98,-1,501,missing,detect
3189,151.857254,457.0,286.0,1,2.461,-4.5743,39.3144,0.1109,0,-1,-1,456.23,449.32,-1,501,missing,detect
3190,151.904873,463.0,293.0,1,2.5871,-3.2747,27.4189,0.4219,0,-1,-1,459.54,449.16,-1,501,missing,detect
3191,151.952492,466.0,302.0,1,2.6559,-1.7679,31.676,2.9268,0,-1,-1,461.02,449.68,-1,501,missing,detect
3192,152.000111,470.0,311.0,1,2.733,-0.4189,28.3771,0.6589,0,-1,-1,461.76,450.02,-1,501,missing,detect
3193,152.047730,474.0,320.0,1,2.8025,0.796,25.5544,0.0,0,-1,-1,461.97,449.64,-1,501,missing,detect
3194,152.095349,480.0,340.0,1,2.8961,3.1062,48.5532,0.9514,0,-1,-1,462.13,447.07,-1,501,missing,detect
3195,152.142968,469.0,306.0,1,2.7108,-1.1504,89.473,179.8278,0,-1,-1,461.29,445.66,-1,501,missing,detect
3196,152.190588,461.0,272.0,1,2.4909,-7.584,135.1837,0.5367,1,-1,-1,460.95,445.11,-1,501,missing,detect
3197,152.238207,450.0,246.0,1,2.1064,-15.2636,161.474,0.9093,1,-1,-1,480.84,367.79,-1,508,missing,detect
3198,152.285826,444.0,228.0,1,1.7571,-23.2099,167.0345,0.3494,1,-1,-1,481.66,365.78,-1,508,missing,detect
3199,152.333445,435.0,201.0,1,0.8527,-43.7866,432.526,0.0,1,-1,-1,457.94,442.69,-1,501,missing,detect
3200,152.381064,431.0,192.0,1,0.2957,-55.308,242.2318,0.2506,1,-1,-1,483.48,366.16,-1,508,missing,detect
3201,152.428683,427.0,184.0,1,-0.413,-69.4217,296.7618,0.1071,1,-1,-1,486.39,366.43,-1,508,missing,detect
3202,152.476302,423.0,178.0,1,-1.2042,-83.8109,302.63,0.2726,1,-1,-1,487.87,362.74,-1,508,missing,detect
3203,152.523921,421.0,172.0,1,-2.1211,-103.4392,412.6433,0.4726,1,-1,-1,489.18,361.81,-1,508,missing,detect
3204,152.571540,420.0,171.0,1,-2.3632,-107.4271,83.9006,0.7993,0,-1,-1,489.62,361.41,-1,508,missing,detect
3205,152.619159,416.0,168.0,1,-3.2822,-121.0435,286.5934,0.3871,1,-1,-1,488.72,359.8,-1,508,missing,detect
3206,152.666778,414.0,168.0,1,-3.4669,-121.0435,3.8794,86.1389,0,-1,-1,488.23,359.59,-1,508,missing,detect
3207,152.714397,412.0,168.0,1,-3.6516,-121.0435,3.8794,0.0,0,-1,-1,486.83,359.42,-1,508,missing,detect
3208,152.762017,410.0,170.0,1,-3.3985,-111.6727,196.8579,91.5472,1,-1,-1,484.27,359.38,-1,508,missing,detect
3209,152.809636,410.0,171.0,1,-3.2002,-107.4271,89.2541,1.128,0,-1,-1,481.44,360.48,-1,508,missing,detect
3210,152.857255,408.0,177.0,1,-2.3704,-86.6514,436.6384,0.3879,1,-1,-1,447.57,444.17,-1,501,missing,detect
3211,152.904874,408.0,180.0,1,-1.9813,-78.5461,170.407,0.4607,1,-1,-1,446.79,444.33,-1,501,missing,detect
3212,152.952493,406.0,184.0,1,-1.6624,-69.4217,191.7292,0.7459,1,-1,-1,446.1,444.08,-1,501,missing,detect
3213,153.000112,406.0,190.0,1,-1.1203,-58.4209,231.296,0.8187,1,-1,-1,444.64,443.82,-1,501,missing,detect
3214,153.047731,405.0,195.0,1,-0.8052,-51.0557,154.8114,0.3711,1,-1,-1,442.96,444.26,-1,501,missing,detect
3215,153.095350,405.0,207.0,1,-0.1437,-37.801,278.6953,0.4074,1,-1,-1,441.56,446.16,-1,501,missing,detect
3216,153.142969,405.0,215.0,1,0.1812,-31.2912,136.8762,0.0,1,-1,-1,440.7,447.41,-1,501,missing,detect
3217,153.190588,405.0,221.0,1,0.3832,-27.2428,85.1214,0.0,0,-1,-1,439.78,448.34,-1,501,missing,detect
3218,153.238207,405.0,228.0,1,0.5845,-23.2099,84.7958,0.0,0,-1,-1,438.94,448.31,-1,501,missing,detect
3219,153.285826,405.0,235.0,1,0.7564,-19.7654,72.4244,0.0,0,-1,-1,438.92,448.31,-1,501,missing,detect
3220,153.333446,405.0,250.0,1,1.0517,-13.8478,124.4241,0.0,1,-1,-1,441.01,447.45,-1,501,missing,detect
3221,153.381065,405.0,260.0,1,1.2079,-10.7182,65.8052,0.0,0,-1,-1,443.22,446.43,-1,501,missing,detect
3222,153.428684,403.0,262.0,1,1.1926,-10.1533,11.8662,4.4104,0,-1,-1,445.82,445.47,-1,501,missing,detect
3223,153.476303,399.0,256.0,1,1.0114,-11.9058,36.9987,172.5444,0,-1,-1,446.84,444.24,-1,501,missing,detect
3224,153.523922,397.0,255.0,1,0.9487,-12.2155,6.6363,5.5554,0,-1,-1,447.08,446.9,-1,501,missing,detect
3225,153.571541,395.0,252.0,1,0.8484,-13.1776,20.3125,5.5073,0,-1,-1,447.48,449.86,-1,501,missing,detect
3226,153.619160,393.0,255.0,1,0.8564,-12.2155,20.2037,174.5264,0,-1,-1,446.88,452.96,-1,501,missing,detect
3227,153.666779,391.0,255.0,1,0.8103,-12.2155,0.9688,90.4768,0,-1,-1,446.54,454.01,-1,501,missing,detect
3228,153.714398,390.0,256.0,1,0.8056,-11.9058,6.5048,89.1396,0,-1,-1,446.53,454.72,-1,501,missing,detect
3229,153.762017,388.0,260.0,1,0.832,-10.7182,24.9469,2.1334,0,-1,-1,445.45,453.61,-1,501,missing,detect
3230,153.809636,386.0,266.0,1,0.8895,-9.077,34.4855,0.7349,0,-1,-1,443.75,452.29,-1,501,missing,detect
3231,153.857255,384.0,277.0,1,1.0143,-6.439,55.4606,0.7006,0,-1,-1,439.22,450.55,-1,501,missing,detect
3232,153.904875,384.0,284.0,1,1.1074,-4.9687,30.9379,0.9124,0,-1,-1,439.53,450.03,-1,501,missing,detect
3233,153.952494,382.0,293.0,1,1.1798,-3.2747,35.6048,1.172,0,-1,-1,440.28,450.03,-1,501,missing,detect
3234,154.000113,380.0,303.0,1,1.2546,-1.6107,34.9798,0.1246,0,-1,-1,461.76,355.56,-1,508,missing,detect
3235,154.047732,408.0,297.0,1,1.6647,-2.5839,22.1762,154.5757,0,-1,-1,462.54,356.16,-1,508,missing,detect
3236,154.095351,446.0,277.0,1,2.2164,-6.439,81.782,14.7061,0,-1,-1,438.25,450.33,-1,501,missing,detect
3237,154.142970,463.0,272.0,1,2.5312,-7.584,24.9368,7.2258,0,-1,-1,438.82,450.51,-1,501,missing,detect
3238,154.190589,478.0,270.0,1,2.8313,-8.0664,11.9322,16.5121,0,-1,-1,438.17,450.57,-1,501,missing,detect
3239,154.238208,491.0,267.0,1,3.1005,-8.8184,16.7731,12.1879,0,-1,-1,438.19,450.5,-1,501,missing,detect
3240,154.285827,503.0,267.0,1,3.3513,-8.8184,5.2677,70.3054,0,-1,-1,438.12,450.48,-1,501,missing,detect
3241,154.333446,525.0,270.0,1,3.7913,-8.0664,18.296,59.6706,0,-1,-1,487.37,359.87,-1,511,missing,detect
3242,154.381065,536.0,272.0,1,3.9998,-7.584,11.0377,6.9576,0,-1,-1,488.52,360.97,-1,511,missing,detect
3243,154.428684,543.0,274.0,1,4.1228,-7.1158,10.1656,8.6462,0,-1,-1,490.82,361.52,-1,511,missing,detect
3244,154.476304,551.0,278.0,1,4.2428,-6.2199,18.9824,7.0983,0,-1,-1,493.56,364.52,-1,511,missing,detect
3245,154.523923,558.0,282.0,1,4.3373,-5.3741,17.8722,1.2486,0,-1,-1,457.53,452.31,-1,501,missing,detect
3246,154.571542,566.0,289.0,1,4.4149,-4.0025,28.8487,3.1438,0,-1,-1,459.11,452.39,-1,501,missing,detect
3247,154.619161,578.0,302.0,1,4.4942,-1.7679,46.9554,1.1999,0,-1,-1,461.58,452.93,-1,501,missing,detect
3248,154.666780,585.0,309.0,1,4.5404,-0.7063,22.3154,0.4566,0,-1,-1,524.71,364.38,-1,512,missing,detect
3249,154.714399,590.0,315.0,1,4.5619,0.1364,17.7033,1.0322,0,-1,-1,528.7,376.43,-1,512,missing,detect
3250,154.762018,594.0,323.0,1,4.5496,1.1746,21.8025,2.1396,0,-1,-1,479.09,454.02,-1,501,missing,detect
3251,154.809637,600.0,331.0,1,4.5662,2.1262,19.9869,1.6778,0,-1,-1,545.27,374.02,-1,512,missing,detect
3252,154.857256,608.0,348.0,1,4.5364,3.9064,37.3903,1.9567,0,-1,-1,556.61,372.34,-1,512,missing,detect
3253,154.904875,603.0,340.0,1,4.5333,3.1062,16.8052,178.8229,0,-1,-1,561.08,371.36,-1,512,missing,detect
3254,154.952494,585.0,286.0,1,4.7908,-4.5743,161.3812,2.1378,1,-1,-1,512.63,448.38,-1,501,missing,detect
3255,155.000113,573.0,255.0,1,5.0084,-12.2155,160.5304,0.288,1,-1,-1,518.73,449.07,-1,501,missing,detect
3256,155.047733,562.0,228.0,1,5.3052,-23.2099,230.9665,0.0859,1,-1,-1,525.12,449.87,-1,501,missing,detect
3257,155.095352,540.0,182.0,1,6.4668,-73.7715,1062.0723,0.2298,1,-1,-1,531.07,450.54,-1,501,missing,detect
3258,155.142971,532.0,163.0,1,8.3698,-151.3152,1628.9065,0.0896,1,-1,-1,532.78,451.19,-1,501,missing,detect
3259,155.190590,525.0,146.0,1,18.9419,-579.6511,8997.7859,0.0081,1,-1,-1,533.24,451.48,-1,501,missing,detect
3260,155.238209,514.0,128.0,1,-4.4777,404.4268,20671.4715,179.9494,1,-1,-1,532.92,451.63,-1,501,missing,detect
3261,155.285828,506.0,114.0,1,0.5244,191.747,4467.508,179.984,1,-1,-1,533.25,451.72,-1,501,missing,detect
3262,155.333447,491.0,89.0,1,2.5335,107.9475,1760.2935,0.0261,1,-1,-1,531.01,452.08,-1,501,missing,detect
3263,155.381066,480.0,80.0,1,3.094,95.1523,268.9577,1.1347,1,-1,-1,527.71,454.14,-1,501,missing,detect
3264,155.428685,474.0,71.0,1,3.3096,85.7419,197.6689,1.1954,1,-1,-1,524.16,457.44,-1,501,missing,detect
3265,155.476304,465.0,64.0,1,3.596,79.9833,121.0801,1.5347,1,-1,-1,521.31,461.15,-1,501,missing,detect
3266,155.523923,457.0,58.0,1,3.8116,75.8392,87.1451,0.13,0,-1,-1,519.76,467.12,-1,501,missing,detect
3267,155.571542,448.0,54.0,1,4.0537,73.4013,51.4477,2.6945,0,-1,-1,542.44,368.72,-1,518,missing,detect
3268,155.619162,431.0,48.0,1,4.4798,70.1461,68.9421,1.7861,0,-1,-1,534.99,368.27,-1,518,missing,detect
3269,155.666781,421.0,48.0,1,4.7736,70.1461,6.1698,82.5419,0,-1,-1,528.68,366.94,-1,518,missing,detect
3270,155.714400,414.0,52.0,1,5.073,72.2663,44.967,81.9644,0,-1,-1,525.13,365.95,-1,518,missing,detect
3271,155.762019,405.0,56.0,1,5.4656,74.5909,49.5061,1.5505,0,-1,-1,522.77,365.6,-1,518,missing,detect
3272,155.809638,395.0,62.0,1,6.0094,78.5302,83.511,1.7266,0,-1,-1,520.23,364.41,-1,518,missing,detect
3273,155.857257,378.0,77.0,1,7.4841,91.7121,278.5472,1.476,1,-1,-1,515.17,363.8,-1,518,missing,detect
3274,155.904876,369.0,89.0,1,9.0546,107.9475,342.5342,0.8584,1,-1,-1,511.1,363.59,-1,518,missing,detect
3275,155.952495,361.0,103.0,1,12.023,140.5528,687.5419,0.3232,1,-1,-1,506.34,363.87,-1,518,missing,detect
3276,156.000114,352.0,119.0,1,20.4746,233.5945,1961.9185,0.0117,1,-1,-1,503.61,364.08,-1,518,missing,detect
3277,156.047733,345.0,136.0,1,124.6258,1404.9764,24696.046,0.1093,1,-1,-1,501.89,363.85,-1,518,missing,detect
3278,156.095352,328.0,177.0,1,-8.0077,-86.6514,31447.7513,179.9997,1,-1,-1,500.63,364.15,-1,518,missing,detect
3279,156.142971,320.0,199.0,1,-4.3473,-46.048,856.1294,179.9299,1,-1,-1,499.43,364.27,-1,518,missing,detect
3280,156.190590,313.0,224.0,1,-2.423,-25.4331,434.7945,0.1814,1,-1,-1,497.28,363.71,-1,518,missing,detect
3281,156.238210,305.0,250.0,1,-1.3589,-13.8478,244.3134,0.0851,1,-1,-1,494.73,363.02,-1,518,missing,detect
3282,156.285829,300.0,277.0,1,-0.6143,-6.439,156.3702,0.4914,1,-1,-1,492.32,362.1,-1,518,missing,detect
3283,156.333448,294.0,296.0,1,-0.2862,-2.7533,77.7054,0.6515,0,-1,-1,488.5,361.29,-1,518,missing,detect
3284,156.381067,298.0,303.0,1,-0.0831,-1.6107,24.3695,4.989,0,-1,-1,486.07,361.83,-1,518,missing,detect
3285,156.428686,298.0,304.0,1,-0.0648,-1.4554,3.2841,3.3443,0,-1,-1,483.93,362.87,-1,518,missing,detect
3286,156.476305,321.0,284.0,1,-0.0551,-4.9687,73.7785,173.1098,0,-1,-1,482.45,363.03,-1,518,missing,detect
3287,156.523924,341.0,250.0,1,-0.4911,-13.8478,186.6871,2.9688,1,-1,-1,481.65,362.82,-1,518,missing,detect
3288,156.571543,370.0,221.0,1,-0.759,-27.2428,281.3504,1.6649,1,-1,-1,480.71,363.03,-1,518,missing,detect
3289,156.619162,397.0,195.0,1,-1.1876,-51.0557,500.1514,0.115,1,-1,-1,479.41,363.4,-1,518,missing,detect
3290,156.666781,429.0,179.0,1,-0.6988,-81.1126,631.2786,1.9629,1,-1,-1,477.74,363.46,-1,518,missing,detect
3291,156.714400,442.0,158.0,1,-2.8965,-197.5544,2445.7104,2.0131,1,-1,-1,476.49,363.58,-1,518,missing,detect
3292,156.762019,457.0,135.0,1,20.3962,1063.2944,26482.3239,179.9771,1,-1,-1,475.1,363.67,-1,518,missing,detect
3293,156.809639,457.0,135.0,1,20.3962,1063.2944,0.0,88.9416,0,-1,-1,474.17,363.68,-1,518,missing,detect
3294,156.857258,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,473.62,364.2,-1,518,missing,detect
3295,156.904877,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,473.11,364.23,-1,518,missing,detect
3296,156.952496,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,473.16,364.8,-1,518,missing,detect
3297,157.000115,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,473.45,364.67,-1,518,missing,detect
3298,157.047734,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,473.86,364.58,-1,518,missing,detect
3299,157.095353,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,474.41,364.24,-1,518,missing,detect
3300,157.142972,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,474.91,364.04,-1,518,missing,detect
3301,157.190591,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,475.18,364.02,-1,518,missing,detect
3302,157.238210,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,475.36,363.94,-1,518,missing,detect
3303,157.285829,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,474.88,364.34,-1,518,missing,detect
3304,157.333448,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,474.34,364.31,-1,518,missing,detect
3305,157.381068,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,474.2,364.62,-1,518,missing,detect
3306,157.428687,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,474.45,364.55,-1,518,missing,detect
3307,157.476306,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,474.11,363.72,-1,518,missing,detect
3308,157.523925,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,473.41,363.65,-1,518,missing,detect
3309,157.571544,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,472.41,364.03,-1,518,missing,detect
3310,157.619163,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,482.23,415.53,-1,518,missing,detect
3311,157.666782,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,485.55,433.15,-1,518,missing,detect
3312,157.714401,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,486.7,441.24,-1,518,missing,detect
3313,157.762020,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,548.48,366.02,-1,530,missing,detect
3314,157.809639,457.0,135.0,1,20.3962,1063.2944,0.0,0.0,0,-1,-1,548.79,365.98,-1,530,missing,detect
3315,157.857258,484.0,181.0,1,2.9809,-76.1019,23930.1003,90.8757,1,-1,-1,548.8,366.05,-1,530,missing,detect
3316,157.904877,493.0,198.0,1,3.3777,-47.2362,606.2368,179.9119,1,-1,-1,548.9,366.08,-1,530,missing,detect
3317,157.952497,498.0,227.0,1,3.3858,-23.7468,493.2778,0.7679,1,-1,-1,548.86,366.22,-1,530,missing,detect
3318,158.000116,499.0,267.0,1,3.2677,-8.8184,313.5044,0.4731,1,-1,-1,548.99,366.16,-1,530,missing,detect
3319,158.047735,505.0,284.0,1,3.3401,-4.9687,80.8592,1.5309,0,-1,-1,549.07,366.19,-1,530,missing,detect
3320,158.095354,507.0,301.0,1,3.3312,-1.9271,63.8734,1.2443,0,-1,-1,548.77,366.35,-1,530,missing,detect
3321,158.142973,507.0,314.0,1,3.3023,-0.0,40.4734,0.6951,0,-1,-1,548.67,366.4,-1,530,missing,detect
3322,158.190592,510.0,311.0,1,3.3552,-0.4189,8.8659,173.6548,0,-1,-1,548.78,366.47,-1,530,missing,detect
3323,158.238211,519.0,311.0,1,3.4952,-0.4189,2.9399,82.7929,0,-1,-1,548.52,366.3,-1,530,missing,detect
3324,158.285830,521.0,311.0,1,3.5263,-0.4189,0.6533,0.0,0,-1,-1,548.89,366.22,-1,530,missing,detect
3325,158.333449,525.0,291.0,1,3.6738,-3.6338,67.5856,87.3743,0,-1,-1,549.66,365.66,-1,530,missing,detect
3326,158.381068,525.0,282.0,1,3.7199,-5.3741,36.5575,1.1074,0,-1,-1,549.96,365.51,-1,530,missing,detect
3327,158.428687,525.0,278.0,1,3.7423,-6.2199,17.7678,0.0,0,-1,-1,549.7,364.06,-1,530,missing,detect
3328,158.476306,525.0,277.0,1,3.7481,-6.439,4.6029,0.0,0,-1,-1,549.39,363.8,-1,530,missing,detect
3329,158.523926,528.0,274.0,1,3.8255,-7.1158,14.3057,5.0054,0,-1,-1,548.67,363.53,-1,530,missing,detect
3330,158.571545,528.0,274.0,1,3.8255,-7.1158,0.0,83.4762,0,-1,-1,548.32,363.27,-1,530,missing,detect
3331,158.619164,529.0,274.0,1,3.8453,-7.1158,0.4162,0.0,0,-1,-1,547.54,363.91,-1,530,missing,detect
3332,158.666783,529.0,277.0,1,3.8257,-6.439,14.2191,91.6642,0,-1,-1,547.45,364.17,-1,530,missing,detect
3333,158.714402,532.0,280.0,1,3.8638,-5.791,13.6316,5.0291,0,-1,-1,546.68,364.69,-1,530,missing,detect
3334,158.762021,532.0,284.0,1,3.8383,-4.9687,17.2763,5.1385,0,-1,-1,545.52,364.46,-1,530,missing,detect
3335,158.809640,532.0,289.0,1,3.8084,-4.0025,20.2992,0.0,0,-1,-1,543.52,364.99,-1,530,missing,detect
3336,158.857259,534.0,299.0,1,3.7876,-2.2514,36.7764,1.0937,0,-1,-1,541.29,366.24,-1,530,missing,detect
